anime_id,title,english_title,japanese_title,type,episodes,duration,status,source,season,studios,genres,rating,score,scored_by,rank,popularity,members,favorites,watching,completed,on_hold,dropped,plan_to_watch,start_date,end_date,broadcast_day,broadcast_time,synopsis
42812,Black Channel (ONA),,ブラックチャンネル,ona,0,750,currently_airing,manga,summer 2020,,Comedy;Mythology;Supernatural,pg_13,0.0,17,15738,20962,0,0,0,0,0,0,0,2020-08-31,,,,"Centers on the demon Black who comes to the human world in search of content for videos. He wants to expose the hidden side of humans, games, and hobbies. Black's ""high-efficiency assistant"" is the camera demon Camera-chan.  (Source: ANN)"
42333,Qing Chi Hong Xiaodou Ba! 4th Season,Beanie's Daily IV,请吃红小豆吧！ 第四季,ona,12,360,finished_airing,original,summer 2020,Making Animation,Anthropomorphic;Slice of Life,g,0.0,74,19968,20812,0,0,0,0,0,0,0,2020-07-10,2020-09-25,,,Fourth season of Qing Chi Hong Xiaodou Ba!
56356,Hero Circle,Hero Circle,히어로 써클,tv,26,660,finished_airing,original,summer 2020,,Adventure;Comedy;Kids;Super Power,pg,0.0,26,17308,22954,0,0,0,0,0,0,0,2020-06-29,2020-09-22,,,"There is PawPaw School, where various clubs gather. Among them, 'Hero Circle' has special kids with superpowers. Teo, a naughty head of the club, has telekinesis. Vincent, a timid vampire, can transform into a bat. Sena, who is cynical and competitive, has a speed of light. Lucky is an angel who is always bright. Dino is a scientist who transforms into a dinosaur when he's angry. These five kids claim to be the problem solvers at school, but they often ruin things even more because they are impatient and clumsy. However, in order to become a hero who fights against real villains someday, Hero Circle continues to search for accidents in school, today as well.  (Source: Official Website, translated)"
40730,Tian Guan Cifu,Heaven Official's Blessing,天官賜福,ona,11,1570,finished_airing,web_novel,fall 2020,Haoliners Animation,Action;Adventure;Drama;Fantasy;Historical;Mythology,pg_13,8.41,78309,227,1562,0,0,0,0,0,0,0,2020-10-31,2021-01-02,,,"The heavens shake, the thunder rumbles, and Xie Lian appears with an apologetic smile—again! Eight hundred years prior, he was a beloved martial god, known as the Crown Prince of Xianle. Now, he ascends to the heavenly realm for the third time, but simply as a pitiful scrap-collecting god with no followers behind him.   On his first mission, Xie Lian finds himself alone in the dark moonlit night. There, a gentle man dressed in red guides him through the forest. However, as abruptly as he appeared, the man suddenly dissipates into a swarm of silver butterflies.  Xie Lian later learns that this mysterious stranger was none other than Hua Cheng, the Crimson Rain Sought Flower, a Ghost King feared by both demons and gods alike. But before Xie Lian can figure out why Hua Cheng would help a Heavenly Official like himself, he meets San Lang. A young man possessing great knowledge on not only the Ghost King, but also the now forgotten Crown Prince, San Lang decides to accompany Xie Lian on his journey of unveiling the mysteries of the past.  [Written by MAL Rewrite]"
40059,Golden Kamuy 3rd Season,Golden Kamuy Season 3,ゴールデンカムイ,tv,12,1380,finished_airing,manga,fall 2020,Geno Studio,Action;Adult Cast;Adventure;Historical;Military;Seinen,r,8.43,100985,205,1393,0,0,0,0,0,0,0,2020-10-05,2020-12-21,monday,23:00,"After obtaining information about Asirpa from the foreteller Inkarmat, Saichi Sugimoto, Genjirou Tanigaki, and Cikapasi join the Seventh Division's Otonoshin Koito and Hajime Tsukishima on a journey to Karafuto. Heading further north into the freezing Russian territory, they collect any clues about Asirpa's whereabouts they can find and rush after her.  Meanwhile, Asirpa is unaware of what truly transpired at Abashiri Prison. Deeply disturbed and confused by her father Wilk's past actions, Asirpa follows his old friend Kiroranke to the place where Wilk was born and raised in order to better understand his motives. However, Kiroranke and the master sniper Hyakunosuke Ogata are scheming behind her back.  Even if they were to obtain all 24 tattooed skins that form a map to the lost Ainu gold, the various factions searching for it now understand that the map is useless without Asirpa. Realizing the danger she could be in, Sugimoto desperately hopes to reach Asirpa first and protect her from the greedy clutches of those who plan to drag her into their sins.  [Written by MAL Rewrite]"
51479,Gunjou,Blue,群青,music,1,263,finished_airing,original,fall 2020,,Music,g,7.14,671,0,14918,0,0,0,0,0,0,0,2020-12-01,2020-12-01,,,Music video for the song Gunjou by YOASOBI.
44248,Fate/Grand Carnival,Fate/Grand Carnival,Fate/Grand Carnival 第一特異宴 英霊限界大祭オリンピア,ova,4,900,finished_airing,game,fall 2020,Lerche,Comedy;Fantasy;Parody,pg_13,7.7,26535,1447,3225,0,0,0,0,0,0,0,2020-12-31,2021-10-13,,,"The first episode of ""season"" one was pre-aired on the Fate Project New Year's Eve TV Special 2020 program. "
42640,Wan Sheng Jie 2,All Saints Street 2,万圣街2,ona,12,240,finished_airing,web_manga,fall 2020,Fenz;HMCH,Comedy;Fantasy;Mythology;Urban Fantasy,pg_13,8.01,8073,738,6120,0,0,0,0,0,0,0,2020-10-14,2020-12-16,,,"""Dear Mom and Dad, it's already been a year since I left home. Don't worry- I'm doing great! I can take care of myself now. And I've learned to take care of others, too. Before, I never could have imagined having so many friends. But now, I can hardly imagine living without them. I think... Here, is my second home.""  It was all a lie.  Suspicion. Betrayal. Conspiracy.   (Source: PV)"
44218,Tunshi Xingkong,Swallowed Star,吞噬星空,ona,26,1301,finished_airing,web_novel,fall 2020,Sparkly Key Animation Studio,Action;Adventure;Fantasy;Martial Arts;Sci-Fi,pg_13,8.07,4505,651,6566,0,0,0,0,0,0,0,2020-11-29,2021-05-16,,,"One day, an unknown RR virus appeared on earth, and the world fell into disaster. Infected animals mutate into frightening and massively attacking monsters. When humans face destruction, they build walls and build base cities as the last bastion of man. The trials experienced by mankind during this period of time are called the ""Period of Nirvana."" In extreme living environments, human power is also gradually advancing and evolving, and martial arts are emerging, and human power is qualitatively increasing compared to before. And the best of them is called the Warriors. Luo Feng, 18, also aspires to be one of them. Currently, he will take the college entrance exam and face a choice at a crossroads in his life, but suddenly a monster attack affects the trajectory of his life.   Under the threat of powerful monsters, the inhabitants of the city are in danger, but the military is powerless. Only one soldier stood up and maintained the security of the base city. Luo Feng is infected by a warrior force, and secretly he decides to become a fighter to protect his loved ones. This is the beginning of everything, the starting point of Luo Feng's journey as a martial artist, and also the beginning of his legendary life. Luo Feng aspires to be a martial artist, but the road ahead is not smooth. The first thing he has to deal with is the influence of the outside environment that is not visible to him. Luo Feng's family's condition was alarming and life was difficult, his parents could not provide more help and could only rely on his own efforts.   Ultimately, under constant hard work, Luo Feng continues to explore his own potential and is recognized by his increased abilities and self-improvement. Not only that, Luo Feng not only shouldered the burden of supporting the family, but also joined other justice fighters to face evil monsters to protect the homeland of mankind and for the better survival and development of mankind. In a desperate doomsday situation, can Luo Feng and the other soldiers drive away the monsters and successfully protect the human world?  (Source: Animexin)"
38337,Gochuumon wa Usagi desu ka? Bloom,Is the Order a Rabbit? Bloom,ご注文はうさぎですか? BLOOM,tv,12,1490,finished_airing,4_koma_manga,fall 2020,Encourage Films,CGDCT;Iyashikei;Slice of Life;Workplace,pg_13,7.92,26760,877,2952,0,0,0,0,0,0,0,2020-10-10,2020-12-26,saturday,21:30,"Although the year is coming close to an end, there is no lack of fun for Kokoa Hoto and the other café waitresses! From bazaars to festivals, life is as enjoyable as it gets. As for Chino Kafuu and her middle school friends—the friendly Megumi Natsu and the playful Maya Jouga—they begin to look towards the future and decide on a high school to enroll in.  Bonds of friendship and exciting adventures blend into Gochuumon wa Usagi Desu ka? Bloom as the joyful lives of the café waitresses continue.  [Written by MAL Rewrite]"
40906,Dragon Quest: Dai no Daibouken (2020),Dragon Quest: The Adventure of Dai,ドラゴンクエスト ダイの大冒険,tv,100,1442,finished_airing,manga,fall 2020,Toei Animation,Action;Adventure;Fantasy;Shounen,pg_13,7.72,27261,1388,2775,0,0,0,0,0,0,0,2020-10-03,2022-10-22,saturday,09:30,"A long time ago, there was a valiant swordsman who came to be known simply as ""the hero."" There was a demon who has caused people suffering. The hero and his companions arrived to challenge the demon to a battle and by combining their powers, the battle was brought swift conclusion. With no one around to cause trouble, the island became a quiet place where everyone could live together in peace.  Several years later, the demon is revived. Our present-day protagonist, Dai, lives on a remote island in the southern seas and dreams of becoming a great hero. When he hears about the demon's revival, Dai and his friends take it upon themselves to stop him and the evil force that revived him. Along the way, Dai discovers the identity of ""the hero,"" the truth behind the evil force who revived the demon, and Dai's own hidden powers that surface in times of peril.  (Source: MU, edited)"
40748,Jujutsu Kaisen,Jujutsu Kaisen,呪術廻戦,tv,24,1435,finished_airing,manga,fall 2020,MAPPA,Action;Award Winning;School;Shounen;Supernatural,r,8.49,2037624,169,10,0,0,0,0,0,0,0,2020-10-03,2021-03-27,saturday,01:25,"Idly indulging in baseless paranormal activities with the Occult Club, high schooler Yuuji Itadori spends his days at either the clubroom or the hospital, where he visits his bedridden grandfather. However, this leisurely lifestyle soon takes a turn for the strange when he unknowingly encounters a cursed item. Triggering a chain of supernatural occurrences, Yuuji finds himself suddenly thrust into the world of Curses—dreadful beings formed from human malice and negativity—after swallowing the said item, revealed to be a finger belonging to the demon Sukuna Ryoumen, the King of Curses.  Yuuji experiences first-hand the threat these Curses pose to society as he discovers his own newfound powers. Introduced to the Tokyo Prefectural Jujutsu High School, he begins to walk down a path from which he cannot return—the path of a Jujutsu sorcerer.  [Written by MAL Rewrite]"
40853,Stand By Me Doraemon 2,,STAND BY ME ドラえもん ２,movie,1,5748,finished_airing,manga,fall 2020,Shirogumi;Shin-Ei Animation,Comedy;Kids;Sci-Fi;Time Travel,pg,8.22,18851,426,4010,0,0,0,0,0,0,0,2020-11-20,2020-11-20,,,"After reminiscing about his late grandmother, Nobita Nobi wishes to see her again and asks Doraemon to return them to the past. Following the wholesome reunion of the two, Nobita's grandmother confesses that she hopes to meet his future bride. Nobita accepts her request out of filial love and quickly scrambles into the time machine as he and Doraemon journey forward in time.  However, when the duo warps to Nobita's wedding day, they discover that the future Nobita is missing from the ceremony! Determined to set things right, Doraemon and Nobita embark on a mission to search for Nobita's future self and encourage him to discover the happiness he deserves.  [Written by MAL Rewrite]"
40397,Maoujou de Oyasumi,Sleepy Princess in the Demon Castle,魔王城でおやすみ,tv,12,1437,finished_airing,manga,fall 2020,Doga Kobo,Comedy;Fantasy;Parody;Shounen,pg_13,7.95,115175,840,1136,0,0,0,0,0,0,0,2020-10-06,2020-12-22,tuesday,02:00,"The Demon Lord Tasogare's castle is a dark and frightening place, filled to the brim with various monsters. Any soul unfortunate enough to be imprisoned here is sure to be terrified by the horrors within. However, the human princess Aurora Suya Rhys ""Syalis"" Kaymin is a different case. Rather indifferent to her situation, Syalis worries about one thing and one thing only—sleep. Ever since the demon lord kidnapped her from her kingdom, she has not had a single good night's rest.  To alleviate her dozen dozing issues, the princess makes do with what she can find in the castle. Whether it be the fur of fluffy demonic teddy bears or the silky, blanket-like bodies of ghost shrouds, everything is but a means to ensure a peaceful slumber. With so many potential materials to craft items that can help her sleep at her disposal, nothing will stop the sleepy princess—not even death.  [Written by MAL Rewrite]"
40456,Kimetsu no Yaiba Movie: Mugen Ressha-hen,Demon Slayer: Kimetsu no Yaiba - The Movie: Mugen Train,劇場版 鬼滅の刃 無限列車編,movie,1,7008,finished_airing,manga,fall 2020,ufotable,Action;Historical;Shounen;Supernatural,r,8.53,1196489,145,63,0,0,0,0,0,0,0,2020-10-16,2020-10-16,,,"After a string of mysterious disappearances begin to plague a train, the Demon Slayer Corps' multiple attempts to remedy the problem prove fruitless. To prevent further casualties, the Flame Pillar, Kyoujurou Rengoku, takes it upon himself to eliminate the threat. Accompanying him are some of the Corps' most promising new blood: Tanjirou Kamado, Zenitsu Agatsuma, and Inosuke Hashibira, who all hope to witness the fiery feats of this model demon slayer firsthand.  Unbeknownst to them, the demonic forces responsible for the disappearances have already put their sinister plan in motion. Under this demonic presence, the group must muster every ounce of their willpower and draw their swords to save all two hundred passengers onboard. As things begin to spiral out of control, Tanjirou's resolve and commitment to duty are put to the test.  [Written by MAL Rewrite]"
40911,Yuukoku no Moriarty,Moriarty the Patriot,憂国のモリアーティ,tv,11,1431,finished_airing,manga,fall 2020,Production I.G,Adult Cast;Historical;Mystery;Organized Crime;Psychological;Shounen;Suspense,r,8.17,213431,506,517,0,0,0,0,0,0,0,2020-10-11,2020-12-20,sunday,23:53,"During the late 19th century, Great Britain has become the greatest empire the world has ever known. Hidden within its success, the nation's rigid economic hierarchy dictates the value of one's life solely on status and wealth. To no surprise, the system favors the aristocracy at the top and renders it impossible for the working class to ascend the ranks.  William James Moriarty, the second son of the Moriarty household, lives as a regular noble while also being a consultant for the common folk to give them a hand and solve their problems. However, deep inside him lies a desire to destroy the current structure that dominates British society and those who benefit from it.   Alongside his brothers Albert and Louis, William will do anything it takes to change the filthy world he lives in—even if blood must be spilled.  [Written by MAL Rewrite]"
40787,Josee to Tora to Sakana-tachi,"Josee, the Tiger and the Fish",ジョゼと虎と魚たち,movie,1,5890,finished_airing,novel,fall 2020,Bones,Adult Cast;Drama;Romance;Visual Arts,pg_13,8.38,283359,249,472,0,0,0,0,0,0,0,2020-12-25,2020-12-25,,,"Equipped with his passion for diving and admiration for marine biology, university student Tsuneo Suzukawa tries his best to juggle several part-time jobs to earn enough money to study abroad. But one night, in a fateful accident, he meets a girl in a wheelchair, driving his current path into a detour.  The girl, Kumiko—who prefers to be called ""Josee""—initially comes off as rude. Tsuneo, however, is then convinced by Josee's grandmother to take on the paid job to be Josee's caretaker. Despite being annoyed with her bossy demeanor, Tsuneo sees the opportunity to save more funds to support his academic dream. Nonetheless, after putting up with Josee's behavior for some time, Tsuneo tries to quit, only to discover Josee's dreams of traversing the outside world—to experience a life free from her crippling condition.  Changing his mind, Tsuneo decides to accompany Josee in exploring the wonders that the world has to offer. Through their time together, the two begin to realize that the traits that bind them may be vital toward fulfilling their respective aspirations.  [Written by MAL Rewrite]"
41389,Tonikaku Kawaii,Tonikawa: Over The Moon For You,トニカクカワイイ,tv,12,1425,finished_airing,manga,fall 2020,Seven Arcs,Comedy;Romance;Shounen,pg_13,7.84,476605,1078,261,0,0,0,0,0,0,0,2020-10-03,2020-12-19,saturday,01:05,"Nasa Yuzaki is determined to leave his name in the history books. Ranking first in the national mock exam and aiming for a distinguished high school, he is certain that he has his whole life mapped out. However, fate is a fickle mistress. On his way home one snowy evening, Nasa's eyes fall upon a peerless beauty across the street. Bewitched, Nasa tries to approach her—only to get blindsided by an oncoming truck.   Thankfully, his life is spared due to the girl's swift action. Bleeding by the side of an ambulance, he watches as the girl walks away under the moonlight—reminiscent of Princess Kaguya leaving for the moon. Refusing to let this chance meeting end, he forces his crippled body to chase after her and asks her out. Surprised by his foolhardiness and pure resolve, the girl accepts his confession under a single condition: they can only be together if he marries her!  [Written by MAL Rewrite]"
40776,Haikyuu!! To the Top Part 2,Haikyu!! To the Top 2nd-cour,ハイキュー TO THE TOP 第2クール,tv,12,1436,finished_airing,manga,fall 2020,Production I.G,School;Shounen;Sports;Team Sports,pg_13,8.56,560872,129,217,0,0,0,0,0,0,0,2020-10-03,2020-12-19,saturday,02:25,"Once called a fallen powerhouse and known as ""Flightless Crows,"" Karasuno High School has finally taken flight at nationals. With a comprehensive performance against Tsubakihara Academy in their first match, the team is now facing its toughest opponent yet: the runners-up of the last Spring Tournament, Inarizaki High School. Furthermore, dealing with the formidable twin Miya brothers only makes things more difficult for Karasuno.  As soon as the match begins, Karasuno is overwhelmed by all the noise and jeers from the supporters of Inarizaki High but rekindles its strength thanks to its own loyal fans. Karasuno also gains some momentum by utilizing an attack centered on Shouyou Hinata, but the eccentric play of Atsumu and Osamu Miya delivers an unexpected blow that leaves their opponent astounded.  Things are bound to get intense as the match progresses between these two teams. Will Karasuno be able to defeat Inarizaki High and overcome the hurdles that threaten its pursuit to the top?  [Written by MAL Rewrite]"
40587,Precure Miracle Leap Movie: Minna to no Fushigi na Ichinichi,,映画プリキュアミラクルリープ みんなとの不思議な1日,movie,1,4200,finished_airing,original,fall 2020,Toei Animation,Action;Mahou Shoujo;Time Travel,g,7.27,1160,3328,10721,0,0,0,0,0,0,0,2020-10-31,2020-10-31,,,"Fairies Rabirin, Pegitan, and Nyatoran are mysteriously transported somewhere where they meet the fairy, Mirakurun who is being chased. Mirakurun creates three Miracle Lights for them and transports the trio back. Meanwhile, Nodoka meets the Huggto and Star Twinkle Precure teams, who then come across Refrain as he attempts to capture Mirakurun. Refrain has been turning the clock back each day, but those who have Miracle Lights are unaffected by his powers.  (Source: AniDB)"
44585,Nihon Chinbotsu 2020 Gekijou Henshuuban: Shizumanu Kibou,Japan Sinks 2020 Theatrical Edition: Unsinkable Hope,日本沈没2020 劇場編集版　シズマヌキボウ,movie,1,9060,finished_airing,novel,fall 2020,Science SARU,Adventure;Drama;Sci-Fi;Suspense,r,6.69,366,6752,13838,0,0,0,0,0,0,0,2020-11-13,2020-11-13,,,"The Mutou family leads a peaceful life: Kouichirou works at a construction site and his wife Mari is returning from an overseas trip. Their daughter Ayumu has just finished her track practice while their son Gou is playing video games at home. However, life as they know it is flipped upside down when a calamitous earthquake strikes the entire Japanese archipelago—obliterating the face of the country in an instant.  With society crumbling around them and their nation gradually sinking into the ocean, the Mutou family must band together to survive the catastrophe. Treading the near-apocalyptic setting, they struggle not only to stay alive, but also to learn the difficulty of coping with loss.  [Written by MAL Rewrite]"
45599,Xue Ying Ling Zhu 2nd Season,Legendary Overlord 2nd Season,雪鹰领主 第二季,ona,22,1127,finished_airing,web_novel,fall 2020,Mili Pictures,Action;Adventure;Fantasy;Historical;Martial Arts;Romance,pg_13,7.5,1294,2211,11376,0,0,0,0,0,0,0,2020-12-31,2021-03-04,,,Second season of Xue Ying Ling Zhu.
42657,Himitsukessha Taka no Tsume: Golden Spell,Eagle Talon: Golden Spell,秘密結社 鷹の爪 ～ゴールデン・スペル～,tv,12,900,finished_airing,original,fall 2020,DLE,Comedy;Parody;Super Power,,6.06,596,10649,13781,0,0,0,0,0,0,0,2020-10-05,2020-12-21,monday,01:20,Latest Himitsukessha Taka no Tsume series to be aired on TV.
43879,Curry Meshi in Miracle,,カレーメシ・イン・ミラクル,music,1,265,finished_airing,original,fall 2020,Hololive Production,Music,g,6.34,740,0,14337,0,0,0,0,0,0,0,2020-10-11,2020-10-11,,,"An unprecedented, over-the-top collaboration between Nissin Curry Meshi and hololive has become a reality!  This is the music video for the original song, Curry Meshi in Miracle, sung by Spice Love (Oozora Subaru, Minato Aqua, Usada Pekora)  (Source: Official Hololive YouTube channel)"
39023,Qin Shi Mingyue: Canghai Hengliu,Qin's Moon: The High Waves of Canghai,秦时明月之沧海横流,ona,23,1273,finished_airing,novel,fall 2020,Sparkly Key Animation Studio,Action;Fantasy;Historical;Martial Arts,pg_13,6.46,147,8267,14026,0,0,0,0,0,0,0,2020-10-08,2021-03-11,,,Sixth season of Qin Shi Ming Yue.
42148,Xin Jue,The Awakening,芯觉,ona,13,1175,finished_airing,original,fall 2020,CG Year,Action;Adventure;Sci-Fi,pg_13,6.16,287,10102,13842,0,0,0,0,0,0,0,2020-10-13,2020-12-29,,,"The power of beginnings, the energy of the core stone; one may find it good, one may find it evil. During a normal investigation, Yue Juntian finds himself drawn into the battle between the 'beginnings' of Yun City; Jiang Xin arrives in Yun City to stop Li Zunyuan's plan to take over. The two influence each other - one solves the mystery of their birth, the other redeems themselves. Together, they oppose Li Zunyuan.  (Source: V2Anime)"
51884,Pokemon Daiundoukai,Pokémon Sports Day,ポケモン大運動会,ona,1,193,finished_airing,game,fall 2020,,Kids;Music,pg,5.85,609,11774,13917,0,0,0,0,0,0,0,2020-10-30,2020-10-30,,,"It's Pokémon Sports Day! Watch Pokémon compete in various games such as foot races, ball-tossing, tug of war, and jump rope! The accompaniment of a classical music medley makes the event more fun.  (Source: Official YouTube Channel)"
44345,Koyoi wa Halloween Night!,"Halloween Night, Tonight!",今宵はHalloween Night!,music,1,120,finished_airing,original,fall 2020,Hololive Production,Music;Supernatural,pg_13,6.57,628,0,14804,0,0,0,0,0,0,0,2020-10-31,2020-10-31,,,"Official music video for original song by Rushia Uruha, Mel Yozora, Choco Yuzuki, and Shion Murasaki. It is a Halloween song by four of the supernatural themed members of Hololive."
51481,#Aqua Iro Palette,,#あくあ色ぱれっと,music,1,271,finished_airing,original,fall 2020,,Music,g,6.62,658,0,14870,0,0,0,0,0,0,0,2020-12-01,2020-12-01,,,A music video for Minato Aqua's first original song #Aqua Iro Palette.
52963,Readymade,Readymade,レディメイド,music,1,240,finished_airing,original,fall 2020,,Music,pg_13,7.34,649,0,15136,0,0,0,0,0,0,0,2020-12-24,2020-12-24,,,Music video for the song Readymade by Ado.
45196,Wan Jie Fa Shen,God of Ten Thousand Realms,万界法神,ona,54,588,finished_airing,original,fall 2020,Ruo Hong Culture,Action;Adventure;Fantasy;Martial Arts;Romance,pg_13,7.35,1276,2899,10771,0,0,0,0,0,0,0,2020-12-21,2021-06-18,,,"At the end of the calendar 2020, the continent of Stern, which has reached the end of civilization due to the exhaustion of magic elements, ushered in the destruction of the continent under the void storm. Ye Xuan, the last god of law in the mainland, unexpectedly awakened in the era of the prosperous magic civilization three thousand years ago and became an ordinary student at the Sith Magic Academy on the border of the Kingdom of Orlando in the northwest of the mainland. In order to save the mainland and prevent the end from coming, Ye Xuan began to explore the mystery of the dark turmoil that led to the depletion of magical elements in the mainland three thousand years ago, to prevent the mainland crisis.  (Source: Donghua Info)"
44407,Shinkai (2020),,心海,music,1,265,finished_airing,original,fall 2020,,Music,g,7.34,1840,0,11199,0,0,0,0,0,0,0,2020-12-07,2020-12-07,,,Music video arranged by Numa for the song Shinkai by Eve.
51478,!NVADE SHOW!,,!NVADE SHOW!,music,1,122,finished_airing,mixed_media,fall 2020,,Music,g,5.85,622,0,15040,0,0,0,0,0,0,0,2020-10-07,2020-10-07,,,"Animated music video for RAISE A SUILEN's song !NVADE SHOW!. It was first released on BanG Dream's official YouTube and was later included in the limited edition Blu-ray for RAISE A SUILEN's sixth single ""mind of Prominence"".  (Source: AniList)"
43601,DiSCOVER THE FUTURE,,DiSCOVER THE FUTURE,music,1,175,finished_airing,game,fall 2020,Kamikaze Douga,Idols (Male);Music,pg_13,6.32,466,0,15123,0,0,0,0,0,0,0,2020-10-04,2020-10-04,,,Official music video for IDOLiSH7’s song DiSCOVER THE FUTURE.
45600,Chang An Huan Jie,Chang'An Magical Street,长安幻街,ona,40,823,finished_airing,web_novel,fall 2020,Suoyi Technology,Fantasy;Historical,pg_13,6.26,274,9482,14578,0,0,0,0,0,0,0,2020-12-31,2021-05-06,,,"In Zhenguan’s first year, the sects led by Tianxuan, Daxing Fangshu, and aliens held two realms and opposed each other. A few years ago, in Luoling City, there was a road called Chang'an Huan Jie, which inadvertently connected the two worlds due to an abnormal earthquake, to prevent Chang'an and even Luoling City from becoming a battleground between the two worlds. Foreigners living here are doing business in two realms at the same time, while keeping a secret that connects the two realms here. Gu Shaoning, a teenager of the human race, came to Chang'an Magic Street by accident and became acquainted with the alien race people living on this street. At the same time, the young man's original ordinary destiny has also undergone a change that shook the earth due to the unraveling of the secret of Chang'an Fantasy Street. Once the wheel of fortune is opened, it can only encourage the young man to grow and progress, but because of this, he is engaged step by step into the vortex of battle between sects and alien races.  (Source: AnimeXin)"
45195,An Jie Shen Shi,Divine Envoy of the Dark World,暗界神使,ona,22,1438,finished_airing,novel,fall 2020,Haianxian Donghua Gongzuoshi,Action;Fantasy,pg_13,6.27,213,9406,15215,0,0,0,0,0,0,0,2020-12-25,2021-05-21,,,"In order to find the missing friend Xiao Yuan, the protagonist, Jiang Yao, sneaked into an abandoned villa to investigate, but was caught by a mysterious black shadow by accident and almost doomed. However, this was only the beginning of his bad luck. Behind the chain of events, Jiang Yao gradually realized that he was following him as a person who ""shouldn't exist"". The shadowy crisis, the truth about the disappearance of his friends, the hidden organization of the dark world... Behind the bizarre incident, a conspiracy that spans a thousand years has quietly awakened, and the battle between righteous and evil is about to begin. The animation incorporates suspense, adventure, inspiration and other elements, presenting the audience a struggle story of self-improvement and positive energy.  (Source: bilibili, translated)"
42295,Fushigi Dagashiya: Zenitendou,,ふしぎ駄菓子屋 銭天堂,tv,0,600,currently_airing,novel,fall 2020,Toei Animation;Gallop;Kanaban Graphics,Kids;Mystery,g,6.16,250,10054,12116,0,0,0,0,0,0,0,2020-09-08,,tuesday,18:45,"Zenitendo is a mysterious candy store that only lucky people can reach. All the candy recommended by Beniko, the owner of the store, is perfectly suited to the buyer's troubles. However, it depends on whether the candy will be used or eaten correctly that it can bring happiness or misfortune.  (Source: MAL News)"
42950,Wo Jia Da Shixiong Shi Ge Fanpai,What's Wrong with My Big Brother 2nd Season,我家大师兄是个反派,ona,13,1209,finished_airing,web_manga,fall 2020,Paper Animation,Action;Adventure;Comedy;Historical;Martial Arts,pg_13,6.94,633,5182,11113,0,0,0,0,0,0,0,2020-10-29,2021-01-14,,,"Transmigrating to a cultivation world only to find himself not fitting the protagonist's character description, Dongfang Xianyun mistakenly identifies his second junior brother, Yin Feixing, who has been reborn for revenge, as the ""protagonist."" Intending to cling to the protagonist's coattails to survive, he is instead kicked off a cliff by his ""cog,"" thus embarking on the path of a demonic cultivator villain. Characters such as the naive and innocent Mahayana-stage demonic cultivator Yi Xiangfeng, the playboy Dongfang Wuqiong, the eldest disciple of the Xuanming Sect, and the Heavenly Dao Messenger Bu Suantian, also a transmigrator, all make their appearance. The Demon Subduing Assembly brings together a storm of events, and the battle between righteous and demonic cultivators is about to erupt. Dongfang Xianyun, the former eldest disciple of the Xiaoyao Sect and now the senior demonic cultivator of the Bai Mei Sect, is caught in a life-or-death crisis…  (Source: Bilibili, translated)"
42949,Shaonu Qianxian: Renxing Xiao Juchang 2,Girls' Frontline 2,少女前线 人形小剧场2,ona,12,353,finished_airing,game,fall 2020,Big Firebird Culture,Anthropomorphic;Comedy;Military;Sci-Fi,pg_13,6.84,921,5758,11957,0,0,0,0,0,0,0,2020-10-07,2020-12-16,,,Second season of Shaonu Qianxian: Renxing Xiao Juchang.
44236,Senyoku no Sigrdrifa: Dai-909 Senjutsu Hime-tai Sentou Kiroku!,,戦翼のシグルドリーヴァ 第909戦術姫隊戦闘記録！,tv_special,1,1452,finished_airing,original,fall 2020,A-1 Pictures,Action;Military,pg_13,5.94,905,11296,11742,0,0,0,0,0,0,0,2020-11-28,2020-11-28,,,Recap of the first eight episodes of Senyoku no Sigrdrifa.
47811,Mamono-tachi no Kunou,,魔物たちの苦悩,ona,12,120,finished_airing,manga,fall 2020,Doga Kobo;AQUA ARIS,Comedy,pg_13,6.28,1014,9377,11366,0,0,0,0,0,0,0,2020-10-10,2020-12-24,,,Chibi shorts to Maou-jou de Oyasumi released on the anime's Twitter page.
58707,Yuri!!! on Ice The Movie: Ice Adolescence PV,,ユーリ!!! on ICE 劇場版 : ICE ADOLESCENCE,pv,1,60,finished_airing,original,fall 2020,MAPPA,Performing Arts;Sports,pg_13,6.83,926,0,11639,0,0,0,0,0,0,0,2020-11-26,2020-11-26,,,A preview for the canceled Yuri!!! on Ice The Movie: Ice Adolescence.
42947,Qin Xia,The Warrior From Qin,秦侠,ona,12,1380,finished_airing,web_manga,fall 2020,Qiyuan Yinghua;Equator,Action;Adventure;Fantasy,pg_13,6.57,671,7549,11651,0,0,0,0,0,0,0,2020-10-16,2020-12-25,,,"Across thousands of years, a terracotta warrior comes back to life! With a girl who looks exactly like his sister-in-law, they fight crimes and become heroes to bring back justice!  (Source: WeComics)"
44513,Wo Shi Da Shenxian,I Am A Great God,我是大神仙,ona,16,1179,finished_airing,web_manga,fall 2020,CG Year,Action;Fantasy;Martial Arts,pg_13,6.88,768,5529,12374,0,0,0,0,0,0,0,2020-11-12,2021-02-18,,,"At the age of seven, the very short-lived child prodigy, who was growing too fast, returned to the immortal world to prevent his abnormal growing. From then on, with his gifted brain and wisdom he obtained from earth, he walked in path immortality to became the legendary god to return his normal life...  (Source: MU)"
