anime_id,mal_id,title,english_title,japanese_title,user_preferred_title,type,episodes,duration,status,source,season,season_year,studios,main_studios,genres,tags,rating,score,mean_score,scored_by,rank,popularity,popularity_rank,members,favorites,watching,completed,on_hold,dropped,plan_to_watch,start_date,end_date,broadcast_day,broadcast_time,synopsis,country_of_origin,is_licensed,hashtag,cover_image_large,cover_image_color,banner_image,trailer_site,trailer_id,main_characters,main_staff,streaming_sites,is_adult,synonyms,site_url,updated_at,collected_at,data_source
463,463.0,ONE PIECE: Norowareta Seiken,One Piece: The Curse of the Sacred Sword,ONE PIECE 呪われた聖剣,ONE PIECE: Norowareta Seiken,MOVIE,1.0,95,FINISHED,ORIGINAL,SPRING 2004,2004,Toei Animation,,Action;Adventure;Comedy;Fantasy,Pirates;Shounen;Super Power;Swordplay;Ensemble Cast;Magic;Orphan;Male Protagonist;Ships;Cult,,67.0,67,0,0,18822,0,18822,130,256,15418,104,98,2946,2004-03-06,2004-03-06,,,"Luffy and crew go to an island searching for a legendary sword, said to be the most expensive in the world. Soon attacking marines and beautiful maidens split the crew. Zoro betrays the crew to help an old friend, Luffy and Usopp wander through a cave, and the rest help a village fight marines. When Zoro defeats Sanji he takes the sacred pearls that are the only defense against the evil sword that will plunge the world into darkness. <br><br> (Source: Anime News Network)",JP,True,,https://s4.anilist.co/file/anilistcdn/media/anime/cover/medium/nx463-QDnETPoHp9oD.jpg,#e45078,https://s4.anilist.co/file/anilistcdn/media/anime/banner/463-zgU5XjUCR7Kv.jpg,,,Luffy Monkey;Robin Nico;Zoro Roronoa;Sanji;Chopper Tony Tony,Eiichirou Oda (Original Creator);Kazuhisa Takenouchi (Director);Noboru Koizumi (Character Design);Kouhei Tanaka (Music);Shiro Hamaguchi (Music),Bilibili TV,False,One Piece Movie 05;One Piece: La Maldición de la Espada Sagrada;One Piece: The Cursed Holy Sword;One Piece : La malédiction de l'épée sacrée;วันพีซ เดอะมูฟวี่ 5 วันดวลดาบ ต้องสาปมรณะ ,https://anilist.co/anime/463,1755404192,2025-08-17T04:33:26.903655+00:00,anilist
514,514.0,Cossette no Shouzou,Le Portrait de Petit Cossette,コゼットの肖像,Cossette no Shouzou,OVA,3.0,36,FINISHED,ORIGINAL,SPRING 2004,2004,Aniplex;Studio Hibari;Daume,Daume,Drama;Horror;Psychological;Romance;Supernatural,Ghost;Denpa;Drawing;Revenge;Female Protagonist;Male Protagonist;Gore;Body Horror;Isekai;CGI,,65.0,65,0,0,17752,0,17752,250,443,7294,358,419,9238,2004-04-11,2004-12-22,,,"The anime is about art student Eiri Kurahashi, who works in an antique shop. One day, he sees the image of a girl in an antique glass. To his shock, she appears to be moving and living out her life before his eyes. He becomes infatuated with the girl, and one night at midnight, somehow makes contact with her. He learns her name is Cossette, and that she was an aristocrat's daughter during the 18th century.<br><br> She reveals to him that her spirit has been entrapped within the glass by her murder, which was perpetrated by her betrothed, the artist Marcelo Orlando. To set her free, she tells Eiri, a man must be willing to take upon himself punishment for the sins Marcelo committed.<br><br> (Source: Wikipedia)",JP,True,,https://s4.anilist.co/file/anilistcdn/media/anime/cover/medium/bx514-CSCx3ZyVnNV6.jpg,#e4ae50,https://s4.anilist.co/file/anilistcdn/media/anime/banner/514-B6Ml1EvwzFvn.jpg,,,Cossette d'Auvergne;Eiri Kurahashi;Shouko Mataki;Hatsumi Mataki;Yuu Saiga,Hirofumi Suzuki (Original Character Design);Akiyuki Shinbou (Director);Akiko Yoshimura (Title Logo Design);Daishi Asai (Assistance);Keiko Shibuya (Color Design),,False,Le Portrait de Petite Cossette;Das Bildnis der Petit Cossette,https://anilist.co/anime/514,1755388831,2025-08-17T04:33:26.903685+00:00,anilist
251,251.0,Kyou kara Maou!,Kyo Kara Maoh! - God (?) Save Our King!,今日からマ王！,Kyou kara Maou!,TV,78.0,25,FINISHED,LIGHT_NOVEL,SPRING 2004,2004,Studio DEEN;NHK,Studio DEEN,Adventure;Comedy;Fantasy,Male Protagonist;Isekai;Primarily Male Cast;Demons;LGBTQ+ Themes;Shoujo;Male Harem;Politics;Boys' Love;Parody,,70.0,71,0,0,17021,0,17021,275,1619,5131,1416,1449,7406,2004-04-03,2006-02-25,,,"Yuri Shibuya was living a pretty normal life. That changed the day he was dunked into a toilet after an attempt to save a classmate from a gang of bullies. Instead of just getting a good soaking, he's pulled in. The next thing he knows, he's in a world that vaguely resembles medieval Europe. If that's not odd enough, he's told that he is to be the next Maoh, just because he has black hair and black eyes. The Maoh is the King of the Mazoku, who are coexisting not-so-peacefully with the humans in this world. Much to his subjects' dismay, he's totally different from the rulers they're accustomed to. He's kind, considerate, a believer in justice, and not willing to use violence to solve conflicts. Not exactly someone they want running a country on the very brink of war. Now, Yuri has to deal with trying to become a good Maoh, while at the same time attempting to adapt to this lands' customs and culture, all in a world where the tension between the humans and Mazoku is reaching its peak. <b",JP,True,,https://s4.anilist.co/file/anilistcdn/media/anime/cover/medium/bx251-Ayui0ECuDPEe.png,#d65d1a,,,,Conrad Weller;Yuuri Shibuya;Wolfram von Bielefeld;Gwendal von Voltaire;Gunter von Christ,Tomo Takabayashi (Original Creator);Temari Matsumoto (Original Character Design);Junji Nishimura (Director);Akemi Omode (Series Composition);Yuka Kudou (Character Design),Crunchyroll;RetroCrush,False,Kyo Kara Maoh!;God? Save Our King;Maruma;King From Now On!,https://anilist.co/anime/251,1755386419,2025-08-17T04:33:26.903724+00:00,anilist
516,516.0,Keroro Gunsou,Sgt. Frog,ケロロ軍曹,Keroro Gunsou,TV,358.0,23,FINISHED,MANGA,SPRING 2004,2004,Sunrise;TV Tokyo;Funimation;NAS;Rakuonsha,Sunrise,Comedy;Sci-Fi,Aliens;Otaku Culture;Meta;Space;Parody;Ensemble Cast;Shounen;Episodic;Anti-Hero;Military,,74.0,75,0,0,15635,0,15635,499,1466,5760,1922,1743,4744,2004-04-03,2011-04-04,,,"Keroro is a frog-like alien sent from his home planet on a mission to conquer Earth. But when his cover is blown, his battalion abandons him and he ends up in the home of the Hinata family. There, he's forced to do household chores and sleep in a dark basement that was once supposedly a prison cell haunted by the ghost of an innocent girl. He even spends his free time assembling Gundam model kits. During his stay, Keroro meets up with subordinates who were also stranded during their failed invasion. <br> <br> (Source: Anime News Network)",JP,True,,https://s4.anilist.co/file/anilistcdn/media/anime/cover/medium/bx516-ofBmeR4TcbKb.jpg,#e4e41a,https://s4.anilist.co/file/anilistcdn/media/anime/banner/516-kgoFaO4d13bt.jpg,,,Keroro;Giroro;Tamama;Kururu;Dororo,Mine Yoshizaki (Original Creator);Fumitoshi Oizaki (Character Design);Kunio Okawara (Mechanical Design);Kenichi Tajiri (Art Director);Youta Tsuruoka (Sound Director),Hulu;Crunchyroll;Twitter,False,Sergeant Frog;Sargento Keroro,https://anilist.co/anime/516,1755404192,2025-08-17T04:33:26.903759+00:00,anilist
102,102.0,Aishiteruze Baby★★,Love You Baby,愛してるぜ ベイベ★★,Aishiteruze Baby★★,TV,26.0,25,FINISHED,MANGA,SPRING 2004,2004,TMS Entertainment;Animax;Toei Video;Sunny Side Up,TMS Entertainment,Comedy;Drama;Romance,Family Life;Shoujo;Male Protagonist;Adoption;School;Parenthood;Bullying;Heterosexual;Suicide,,71.0,71,0,0,13655,0,13655,146,449,7751,533,682,4240,2004-04-03,2004-10-09,,,"Katakura Kippei is in every way a high school playboy. Spending his days flirting with any female he can see, responsibility is the last thing on his mind. Life takes an unexpected turn for him as one day he returns home to find himself with the fulltime task of caring for his 5 year old cousin. Kippei's aunt Miyako had disappeared, appearing to have abandoned his cousin, Yuzuyu. With Kippei's lack of responsibility and knowledge of childcare and Yuzuyu's injured heart with the disappearance of her mother, their time together is in for a bumpy ride. Based on the manga by Maki Youko.",JP,True,,https://s4.anilist.co/file/anilistcdn/media/anime/cover/medium/bx102-nacpPTHmjvXJ.png,#f1ae43,https://s4.anilist.co/file/anilistcdn/media/anime/banner/102-hPGDYNMJ0LIi.jpg,,,Kippei Katakura;Yuzuyu Sakashita;Kokoro Tokunaga;Reiko Katakura;Satsuki Katakura,"Youko Maki (Original Creator);Masaharu Okuwaki (Director);Takuya Hiramitsu (Sound Director);Natsuko Takahashi (Producer);Natsuko Takahashi (Script (eps 4, 9-10, 13, 17, 23-24))",RetroCrush,False,"Aishiteru ze Baby;Bebé, mi amor",https://anilist.co/anime/102,1755388816,2025-08-17T04:33:26.903791+00:00,anilist
1367,1367.0,Meitantei Conan: Ginyoku no Magician,Case Closed: Magician of the Silver Sky,名探偵コナン 銀翼の奇術師[マジシャン],Meitantei Conan: Ginyoku no Magician,MOVIE,1.0,108,FINISHED,ORIGINAL,SPRING 2004,2004,TMS Entertainment;Shogakukan,TMS Entertainment,Adventure;Mystery,Detective;Shounen;Police;Crossover;Aviation;Age Regression;Male Protagonist,,78.0,78,0,171,11549,0,11549,112,152,10127,60,71,1139,2004-04-17,2004-04-17,,,"Kaito Kid strikes again in this new annual installment of the Detective Conan movies. An actress asked for Mouri Kogoro to protect a precious jewel of hers which Kid has vowed to steal. On the day of the theft, Kaito Kid dressed up as Shinichi and matched wits with Conan, and fled in the end. To thank them, the actress invited Kogoro and family and friends to Sapporo, but a bigger scheme, and a great emergency is just about to unravel high above the clouds in the plane that they're taking... <br><br> (Source: Anime News Network)",JP,True,,https://s4.anilist.co/file/anilistcdn/media/anime/cover/medium/bx1367-cJLBjSfqBmRY.jpg,#f18635,,,,Conan Edogawa;Kogorou Mouri;Kaito Kuroba;Ran Mouri;Ayumi Yoshida,Gosho Aoyama (Original Creator);Yasuichirou Yamamoto (Director);Yukihiro Shibutani (Art Director);Katsuo Oono (Music);Hajime Kamegaki (Key Animation),,False,Detective Conan: Ginyoku no Magician;Meitantei Conan Movie 08: Ginyoku no Magician;Detektiv Conan: Der Magier mit den Silberschwingen;Detective Conan Movie 08: Il mago del cielo d’argento,https://anilist.co/anime/1367,1755364968,2025-08-17T04:33:26.903825+00:00,anilist
109,109.0,Bakuretsu Tenshi,Burst Angel,爆裂天使,Bakuretsu Tenshi,TV,24.0,23,FINISHED,ORIGINAL,SPRING 2004,2004,GONZO;GDH;TV Asahi;Funimation;Imagica,GONZO,Adventure;Comedy;Mecha;Sci-Fi,Dystopian;Robots;Real Robot;Female Protagonist;Guns;Primarily Female Cast;CGI;Kuudere;Food;Tokusatsu,,63.0,63,0,0,11342,0,11342,95,458,4676,441,728,5039,2004-05-06,2004-09-14,,,"In a crime-ridden future Japan, Kyohei Tachibana is a peaceful student at a culinary school, dreaming of going to France for advanced study as a patissier (pastry chef). To afford the trip, he accepts a part-time job as private cook to a strange group of women - Sei, Meg, Jo and Amy. To Kyohei's astonishment, they turn out to be a band of violent mercenaries, and he finds himself in the line of fire. ",JP,True,,https://s4.anilist.co/file/anilistcdn/media/anime/cover/medium/bx109-WfAppfDHUpBf.png,#f1ae35,https://s4.anilist.co/file/anilistcdn/media/anime/banner/109-U0Tax5wf87m1.jpg,,,Jo;Meg;Sei;Amy;Kyohei Tachibana,Ugetsu Hakua (Original Character Design);Kouichi Oohata (Director);Fumihiko Shimo (Series Composition);Kanetoshi Kamimoto (Character Design);Osamu Horiuchi (Character Design),Hulu;Crunchyroll,False,,https://anilist.co/anime/109,1755379206,2025-08-17T04:33:26.903858+00:00,anilist
54,54.0,Appleseed (Movie),Appleseed (Movie),アップルシード,Appleseed (Movie),MOVIE,1.0,105,FINISHED,MANGA,SPRING 2004,2004,NBCUniversal Entertainment Japan;Mainichi Broadcasting System;Sentai Filmworks;Digital Frontier;Tohokushinsha Film Corporation;Madman Entertainment;Selecta Visión,Digital Frontier,Action;Drama;Mecha;Sci-Fi,Military;Artificial Intelligence;Urban;Tomboy;CGI;Female Protagonist;Full CGI;Post-Apocalyptic;Primarily Adult Cast;Cyberpunk,,65.0,65,0,0,10084,0,10084,75,148,6601,81,109,3145,2004-04-17,2004-04-17,,,"Growing out of the chaos of a global war, the city of Utopia is populated by humans and bioroids (artificial humans). On the surface, everything is harmonious, but tensions lurk. Into this seemingly perfect society comes a survivor of the wars, Deunan Knute, who carries a legacy that will turn out to be of critical importance to the future of humanity. <br><br> (Source: Anime News Network)",JP,True,,https://s4.anilist.co/file/anilistcdn/media/anime/cover/medium/bx54-NRZifY4de4u4.jpg,#0d786b,,,,Deunan Knute;Briareos Hecatonchires;Athena Areios;Hades;Hitomi,Masamune Shirow (Original Creator);Shinji Aramaki (Director);Youta Tsuruoka (Sound Director);Mary Elizabeth McGlynn (ADR Script (English));Fumihiko Sori (Producer),Hulu;Netflix,False,Appleseed (2004),https://anilist.co/anime/54,1755400710,2025-08-17T04:33:26.903892+00:00,anilist
146,146.0,Kono Minikuku mo Utsukushii Sekai,This Ugly Yet Beautiful World,この醜くも美しい世界,Kono Minikuku mo Utsukushii Sekai,TV,12.0,24,FINISHED,ORIGINAL,SPRING 2004,2004,Gainax;Shaft;ADV Films;TBS;Rondo Robe;Movic,Gainax,Comedy;Drama;Romance;Sci-Fi,Philosophy;Coming of Age;Magic;Rural;Henshin;Kaiju;Nudity;Motorcycles;Love Triangle;Super Power,,62.0,62,0,0,9799,0,9799,44,351,4805,302,437,3904,2004-04-02,2004-06-18,,,"High school student Takeru Takemoto works part time as a (motor)bike courier. During one of his deliveries, he saw a mysterious light passing him and fell into a forest. What he had found was a beautiful girl coming out from a glowing cocoon, calling herself ""Hikari."" While Takeru was quite embarrassed because of Hikari's nudity, a strange monster suddenly showed up and immediately attacked the two. Both Takeru and Hikari demonstrated the power of their other selves before Takeru had a clue of what's going on. <br><br> (Source: Anime News Network)",JP,True,,https://s4.anilist.co/file/anilistcdn/media/anime/cover/medium/bx146-JPwhcOFDs1bY.jpg,#f16b50,https://s4.anilist.co/file/anilistcdn/media/anime/banner/146-5uBVFpL2FJod.jpg,,,Takeru Takemoto;Hikari Hoshino;Ryou Ninomiya;Akari;Mari Nishino,Shouji Saeki (Director);Hiroyuki Yamaga (Series Composition);Kazuhiro Takamura (Character Design);Hitoshi Hibino (Color Design);Yoshikazu Iwanami (Sound Director),Hulu,False,,https://anilist.co/anime/146,1755349852,2025-08-17T04:33:26.903927+00:00,anilist
252,252.0,Madlax,,マドラックス,Madlax,TV,26.0,24,FINISHED,ORIGINAL,SPRING 2004,2004,Bee Train;ADV Films;Victor Entertainment,Bee Train,Action;Drama;Mystery;Psychological;Supernatural,Guns;Military;Amnesia;War;Magic;Female Protagonist;Assassins;Primarily Adult Cast;Memory Manipulation;Orphan,,72.0,73,0,0,9756,0,9756,772,347,3334,344,344,5387,2004-04-05,2004-09-27,,,"In the country of Gazth-Sonika, civil war rages. There, a mercenary called Madlax plies her trade, with almost supernatural skill. In the seemingly peaceful country of Nafrece, Margaret Burton lives a tranquil life. As separate as their lives may seem, the two are connected by ties of mystery, and by a holy book that is also sought by the shadowy organisation, Anfan. As Margaret and Madlax follow the path of their destiny, they come ever closer to uncovering the truth - with no guarantee that it is a truth they can bear to learn. <br><br> (Source: Anime News Network)",JP,True,,https://s4.anilist.co/file/anilistcdn/media/anime/cover/medium/bx252-VPLN6O7v18RC.png,#f1a150,https://s4.anilist.co/file/anilistcdn/media/anime/banner/252-VhuaDuAJowmp.jpg,,,Madlax;Elenore Baker;Vanessa Rene;Friday Monday;Carrossea Doon,Kouichi Mashimo (Director);Yousuke Kuroda (Series Composition);Satoshi Oosawa (Character Design);Minako Shiba (Character Design);Yoshimi Umino (Art Director),Bilibili,False,,https://anilist.co/anime/252,1755396928,2025-08-17T04:33:26.903959+00:00,anilist
1110,1110.0,Mermaid Melody: Pichi Pichi Pitch Pure,,マーメイドメロディーぴちぴちピッチピュア,Mermaid Melody: Pichi Pichi Pitch Pure,TV,39.0,25,FINISHED,MANGA,SPRING 2004,2004,Actas;Synergy Japan;SynergySP,Actas;SynergySP,Adventure;Comedy;Fantasy;Mahou Shoujo;Music;Romance,Mermaid;Magic;Shoujo;Musical Theater;Female Protagonist;Primarily Female Cast;Dissociative Identities;Urban Fantasy;Primarily Teen Cast;Kuudere,,71.0,72,0,0,9163,0,9163,202,266,7123,183,200,1391,2004-04-05,2004-12-25,,,"After the final battle against Gaito, Sara had given her life to remain with him. The sea world is now at peace, but only with six mermaid princesses.<br><br> While Caren, Noel, and Coco have returned to their kingdoms, it should be time for Lucia, Hanon, and Rina to do the same. After all, Mitsuki Tarou is leaving for Germany, and Doumoto Kaito is heading to Hawaii. Lucia is devestated, and when things couldn't get any worse, Kaito is lost at sea! Worst of all, a strange angel named Michel has appeared, wanting the mermaids to join him. But on the lighter side, Sara's spirit tells Lucia of Sara's successor, a young mermaid named Seira. The mermaids are in for another adventure!",JP,True,,https://s4.anilist.co/file/anilistcdn/media/anime/cover/medium/bx1110-hW9GxIpSC9Te.png,#e4a10d,https://s4.anilist.co/file/anilistcdn/media/anime/banner/1110-6rJhdF6HwXv9.jpg,,,Lucia Nanami;Hanon Houshou;Rina Touin;Kaito Doumoto;Hippo,Pink Hanamori (Original Creator);Michiko Yokote (Script);Keiichirou Kawaguchi (Storyboard);Eri Kitamura (Theme Song Performance  (OP3));Asumi Nakata (Theme Song Performance  (as Luchia)),,False,,https://anilist.co/anime/1110,1755394505,2025-08-17T04:33:26.903991+00:00,anilist
2490,2490.0,ONE PIECE: Mezase! Kaizoku Yakyuu Ou,,ONE PIECE めざせ! 海賊野球王,ONE PIECE: Mezase! Kaizoku Yakyuu Ou,SPECIAL,1.0,5,FINISHED,MANGA,SPRING 2004,2004,Toei Animation,,Comedy;Fantasy;Sports,Baseball;Pirates;Slavery;Animals;Super Power,,64.0,65,0,0,7921,0,7921,36,77,6473,39,62,1270,2004-03-06,2004-03-06,,,Luffy and crew takes on Arlong's crew in baseball. Announced by Bon Clay and Buggy.<br><br> (Source: Anime News Network),JP,True,,https://s4.anilist.co/file/anilistcdn/media/anime/cover/medium/2490-AL4WmnCJ5zvE.jpg,#ffbb43,https://s4.anilist.co/file/anilistcdn/media/anime/banner/2490-wlPYONPyTibY.jpg,,,Luffy Monkey;Robin Nico;Zoro Roronoa;Sanji;Chopper Tony Tony,Eiichirou Oda (Original Creator);Yukio Kaizawa (Director);Yutaka Tsuchida (Assistant Director);Kazuya Hisada (Character Design);Miyuki Satou (Art Director),,False,One Piece: Take Aim! The Pirate Baseball King,https://anilist.co/anime/2490,1755404192,2025-08-17T04:33:26.904021+00:00,anilist
872,872.0,Mahou Shoujo Tai Arusu,Tweeny Witches,魔法少女隊アルス,Mahou Shoujo Tai Arusu,TV_SHORT,40.0,9,FINISHED,ORIGINAL,SPRING 2004,2004,Horipro;Touhouku Shinsha;Media Blasters;Studio 4°C,Studio 4°C,Adventure;Comedy;Fantasy,Magic;Witch;Female Protagonist;Primarily Female Cast;Isekai;Conspiracy;Primarily Child Cast;Kuudere;Urban Fantasy,,67.0,68,0,0,7749,0,7749,38,317,1636,341,333,5122,2004-04-09,2005-03-04,,,"Alice believes in magic. With all her heart, she believes that magic is possible and that it can be used for good deeds and fun games. But suddenly, she finds herself transported into another world, ruled by a mysterious elite of witches - and these witches don't seem to be in it for the fun. They're hard at work capturing sprites, the native magical beings of the world, and forcing them into slavery. Once Alice realizes that her new surroundings aren't just a dream, she sets out to change things. <br><br> (Source: Anime News Network)",JP,True,,https://s4.anilist.co/file/anilistcdn/media/anime/cover/medium/b872-1hjE3oXFFneY.jpg,#f19350,https://s4.anilist.co/file/anilistcdn/media/anime/banner/872-l4LGoKGrRPOG.jpg,,,Arusu;Sheila;Eva;Sigma;Ateria,Keita Amemiya (Original Creator);Yoshiharu Ashino (Director);Shinji Obara (Series Composition);Daisuke Nakayama (Character Design);Junichi Higashi (Art Director (eps 1-8)),,False,Mahou Shoujo Tai Alice;Mahou Shoujotai;Magic-Girl Squad - Alice;Magical Girl Squad Arusu,https://anilist.co/anime/872,1755357951,2025-08-17T04:33:26.904054+00:00,anilist
417,417.0,RAGNAROK THE ANIMATION,Ragnarok the Animation,RAGNAROK THE ANIMATION,RAGNAROK THE ANIMATION,TV,26.0,24,FINISHED,VIDEO_GAME,SPRING 2004,2004,Frontier Works;Funimation;G&G Entertainment,G&G Entertainment,Action;Fantasy,Magic;Medieval;Ensemble Cast;Dungeon;Female Protagonist;Travel;Assassins;Swordplay;Archery;Tanned Skin,,59.0,60,0,0,6938,0,6938,56,273,3789,244,520,2112,2004-04-07,2004-09-29,,,"A great evil is sweeping over the realm; an evil that the young swordsman Roan and his life-long companion, the acolyte Yufa, must face head on! For these two travel toward their destiny, from the highest towers to the depths of the underworld, through forest and desert alike. With an ever-growing cast of fellow heroes, fate will grasp these travelers by their very souls and propel the band of skilled adventurers towards a noble end. Or ignoble, if they don't watch their step!<br><br> Monsters are afoot and the way rife with danger and magic, the path forward may be unclear... But where will is strong, there is a way! Lessons wait in the depths of darkness, and good must prevail. The journey starts now!<br><br> (Source: FUNimation Entertainment)",JP,True,,https://s4.anilist.co/file/anilistcdn/media/anime/cover/medium/417.jpg,,,,,Roan;Yufa;Iruga;Takius;Maya,"Seiji Kishi (Director);Noriyuki Asakura (Music);Justin Cook (Producer (English));Maimi Yamazaki (Theme Song Performance (OP, ED));Yoshiyuki Asai (Episode Director (eps 2, 7, 13, 18, 25))",Hulu;Crunchyroll,False,Ragnarök the Animation;마법신화 라그나로크,https://anilist.co/anime/417,1755394505,2025-08-17T04:33:26.904089+00:00,anilist
1086,1086.0,Kenran Butou Sai: The Mars Daybreak,Mars Daybreak,絢爛舞踏祭ザ･マーズ･デイブレイク,Kenran Butou Sai: The Mars Daybreak,TV,26.0,23,FINISHED,ORIGINAL,SPRING 2004,2004,bones;bones;TV Tokyo;Dentsu;Bandai Entertainment,bones,Adventure;Comedy;Mecha;Romance;Sci-Fi,Pirates;Real Robot;Love Triangle;Male Protagonist,,68.0,69,0,0,4476,0,4476,36,214,1577,136,176,2373,2004-04-01,2004-09-23,,,"Mars is now almost entirely covered in water. Humanity exists in large city-ships that float through the open seas. But life is hard for those who live on Mars&mdash;the economy is in bad shape, work is scarce, and food is expensive and highly prized. Gram and his friends try to do the best they can, but the work keeps drying up. Some have taken to a life of piracy to combat the corruption in the government; one such group is the pirates of the feared Ship of Aurora. And the Earth government, which rules Mars, has dispatched a new team of military pilots to combat them. In their specialized mecha called Round Bucklers, they must make the seas of Mars safe for humanity. Caught in the wrong place at the wrong time, Gram finds himself on the run with the most notorious pirates on Mars. But here's the thing&mdash;he's starting to like them!<br><br> (Source: Bandai Entertainment)",JP,True,,https://s4.anilist.co/file/anilistcdn/media/anime/cover/medium/bx1086-k0AG8q8C4134.jpg,#28a1e4,,,,Gram River;Vestemona Lauren;Enora Taft;Achilles Polandwood;Chrysalis Milch,Kunihiro Mori (Director );Hiroshi Ousaka (Character Design);Michiaki Satou (Mechanical Design);Tsuyoshi Kusano (Title Logo Design);Tsunenori Saitou (Design Assistance),Tubi TV,False,Gorgeous Tango: The Mars Daybreak;Kenran Butoh Sai: The Mars Daybreak,https://anilist.co/anime/1086,1755345397,2025-08-17T04:33:26.904119+00:00,anilist
524,524.0,Onegai☆Twins OVA,Please☆Twins!: The Summer Never Ends,おねがい☆ツインズ,Onegai☆Twins OVA,OVA,1.0,25,FINISHED,ORIGINAL,SPRING 2004,2004,Bandai Visual;WOWOW;Lantis;Bandai Entertainment;Daume,Daume,Comedy;Drama;Romance,Heterosexual;Rural;Outdoor Activities;Twins;Female Protagonist;Male Protagonist;Kuudere;Orphan;Primarily Teen Cast;Cohabitation,,64.0,64,0,0,4443,0,4443,17,58,3436,36,37,876,2004-04-28,2004-04-28,,,"Two weeks have passed since the dilemma between Maiku, Karen and Miina was resolved, but their lives are more hectic than ever. Karen has become possessed in her newly discovered brother and Miina is desperate for attention as well, which leaves little time for Maiku to concentrate on his work. Therefore he decides to head out in the woods and set up a camp, where he can be work in peace. But, as always, we have Morino who is up to no good. To make things a bit more interesting, she organizes a field trip to Maiku's camp site, and encourages everyone to make some good summer memories.",JP,True,,https://s4.anilist.co/file/anilistcdn/media/anime/cover/medium/524.jpg,#e46b35,,,,Mizuho Kazami;Maiku Kamishiro;Miina Miyafuji;Karen Onodera;Ichigo Morino,Taraku Uon (Original Character Design);Yousuke Kuroda (Series Composition);Hiroaki Gouda (Character Design);Yoshihiro Watanabe (Mechanical Design);Takeshi Satou (Art Director),Hulu;Crunchyroll;YouTube,False,Please Twins!,https://anilist.co/anime/524,1755400710,2025-08-17T04:33:26.904151+00:00,anilist
1401,1401.0,Shin Bible Black,Bible Black: New Testement,新バイブルブラック,Shin Bible Black,OVA,6.0,30,FINISHED,VISUAL_NOVEL,SPRING 2004,2004,Milky Animation Label;Active;Media Blasters,,Hentai,Rape;Urban Fantasy;MILF;Futanari;Defloration;Bondage;Demons;Cult;Magic;Primarily Female Cast,,60.0,60,0,0,4198,0,4198,43,99,3102,96,101,800,2004-04-25,2007-12-25,,,"Based on the erotic game by Active.<br><br> Several years have passed since the Walpugis Night incident and several bizarre serial murder cases have occured in the metropolitan area. Dead bodies of couples are discovered murdered during sexual intercourse. The women didn't have any external injuries, but the men were completely burned and carbonized except one part... their genitals. To solve these bizarre incidents, a special detective team called ""Tokken"" is deployed. Included amongst the members of Tokken is Imari who had experienced the events of Walpugis Night. While investigating the incident, they found a mysterious phrase, ""Spear of Longinus,"" and a strange cult group that is related to the incidents. <br><br> (Source: Anime News Network)",JP,True,,https://s4.anilist.co/file/anilistcdn/media/anime/cover/medium/1401.jpg,#e4a1c9,,,,Kurumi Imari;Aki Ichikawa;Hiroko Takashiro;Kaori Saeki;Rika Shiraki,Active (Original Creator);Seishoujo (Original Creator);Seishoujo (Original Character Design);Yoshiten (Character Design);Ahiru Koike (Episode Director),,True,Bible Black: Revival;New Bible Black,https://anilist.co/anime/1401,1755169326,2025-08-17T04:33:26.904180+00:00,anilist
2978,2978.0,Shin Getter Robo,New Getter Robo,新ゲッターロボ,Shin Getter Robo,OVA,13.0,24,FINISHED,ORIGINAL,SPRING 2004,2004,Brain's Base;Bee Media;Dynamic Planning;Discotek,Brain's Base,Action;Adventure;Horror;Mecha;Sci-Fi,Super Robot;Demons;Gore;Isekai;Male Protagonist;Dinosaurs;Shounen;Primarily Male Cast;Gods;Martial Arts,,73.0,74,0,0,4197,0,4197,87,212,2024,122,85,1754,2004-04-09,2004-09-10,,,"Humanity is under attack by demonic creatures called Oni. Unable to fight back by any other means, the scientist Dr. Saotome creates a series of giant robots that harness the mysterious power of Getter Rays, giving them the strength necessary to fight the Oni. The strongest of these is Getter Robo, and Saotome must enlist three very different men to pilot it - martial artist Ryoma Nagare, criminal leader Hayato Jin, and monk Benkei Musashibou. Together, the Getter Team fights to end the Oni menace forever. <br><br> (Source: Anime News Network)",JP,True,,https://s4.anilist.co/file/anilistcdn/media/anime/cover/medium/bx2978-wybJCsj1WaIh.jpg,#43aeff,,,,Ryouma Nagare;Hayato Jin;Benkei Musashibou;Professor Saotome;Michiru Saotome,Gou Nagai (Original Creator);Ken Ishikawa (Original Creator);Jun Kawagoe (Director);Fujio Suzuki (Character Design);Sachiko Harada (Color Design),RetroCrush,False,,https://anilist.co/anime/2978,1755386419,2025-08-17T04:33:26.904210+00:00,anilist
